CommitHash,CommitSituation,CountClassCoupled,PercentLackOfCohesion,PercentLackOfCohesionModified,Cyclomatic,CountLineCode,CountLineComment
b3b339e6ddaeb511b76ebf0443d8fa5e2c5cb224,Previous commit,10.0,20.0,17.0,9.0,8824.0,575.0
2a1f7bb4203b0f2da8076d3bfba66cc1dd6b81dc,Current commit,10.0,20.0,17.0,9.0,8824.0,575.0
1ed7351e0e8cff2c4f2faa13856e8ef4ae6e9ef6,Previous commit,10.0,20.0,17.0,9.0,8824.0,575.0
2c37fcf3b2ef582c6aacb208e10b0796a010f979,Current commit,10.0,20.0,17.0,9.0,8824.0,575.0
6ca0b7e8dcb080191e01cefdf3feb0d966a9b35d,Previous commit,10.0,20.0,17.0,9.0,8824.0,575.0
cba472465015ad0474db55de08303b9ea8b3eb7d,Current commit,10.0,19.0,17.0,9.0,9218.0,606.0
ee9379f8c5c364ef6d359d2f8ac03a4f37261485,Previous commit,10.0,19.0,17.0,9.0,9218.0,606.0
c50a06c6099ef262d5b75329049d48d213805917,Current commit,10.0,19.0,16.0,9.0,9391.0,615.0
83caf91c17b595d88ec98a3e5eedb53477af26eb,Previous commit,10.0,19.0,16.0,9.0,9391.0,615.0
bdfaf13cf2a33616a943feda6a4a01b8b2e0030b,Current commit,10.0,19.0,16.0,8.0,9514.0,619.0
688813a07f124fe71e253e803f5104b987c6a3ff,Previous commit,10.0,19.0,16.0,8.0,9514.0,619.0
b8c45453afbe410c1ed22021650e7095b3072e7a,Current commit,10.0,19.0,16.0,8.0,9519.0,629.0
af4ca42825c7997dc729582aae3917b53af57f06,Previous commit,10.0,19.0,16.0,8.0,9519.0,629.0
07e7a1aa24c67e2b0db2f8053407678f4d7a44e0,Current commit,10.0,19.0,16.0,8.0,9519.0,629.0
b8c45453afbe410c1ed22021650e7095b3072e7a,Previous commit,10.0,19.0,16.0,8.0,9519.0,629.0
9e0ce4698eccbaf6d9d52e87091f8532e8fced9c,Current commit,10.0,19.0,16.0,8.0,9519.0,629.0
07e7a1aa24c67e2b0db2f8053407678f4d7a44e0,Previous commit,10.0,19.0,16.0,8.0,9519.0,629.0
b6447b112068ddd3d692822c59704d89660b3f7e,Current commit,10.0,19.0,16.0,8.0,9519.0,629.0
6529a20244ac54e3914fa377c1654e2e8738a983,Previous commit,10.0,19.0,16.0,8.0,9519.0,629.0
8f373172e82614eb55ac76453a5fc6d1e5e62c1e,Current commit,10.0,18.0,16.0,8.0,9576.0,629.0
6ee975bb640e1340a1e8c89c0d3d6fbcb64bf2c9,Previous commit,10.0,18.0,16.0,8.0,9576.0,629.0
9c033d0842d3dc6d8305fcb2d3379515a120e05c,Current commit,10.0,18.0,16.0,8.0,9576.0,629.0
7ea8a8d70a3098fc68cab4b6e48fd21b25969921,Previous commit,10.0,18.0,16.0,8.0,9576.0,629.0
23f0cebc434e4b9ab7cc97ee76f5fb9787ebb52b,Current commit,10.0,18.0,16.0,8.0,9585.0,632.0
f1dcf0e0c35895a1d94ce722a536a731067b055b,Previous commit,10.0,18.0,16.0,8.0,9585.0,632.0
